,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Dragon Boat Festival,Dragon Boat Festival_lower,Dragon Boat Festival_upper,Labor Day,Labor Day_lower,Labor Day_upper,Mid-Autumn Festival,Mid-Autumn Festival_lower,Mid-Autumn Festival_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Tomb-Sweeping Day,Tomb-Sweeping Day_lower,Tomb-Sweeping Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school,school_lower,school_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
864,2018-11-27,34392.23082470052,2470.6633886178006,32435.489995391126,34392.23082470052,34392.23082470052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17139.958555579473,-17139.958555579473,-17139.958555579473,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329024439,-1708.5358329024439,-1708.5358329024439,-15431.422722677025,-15431.422722677025,-15431.422722677025,0.0,0.0,0.0,17252.272269121047
865,2018-11-28,34388.06246472661,407.8802170690453,30056.417820009956,34388.06246472661,34388.06246472661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19820.10340681294,-19820.10340681294,-19820.10340681294,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401904966,-4058.6508401904966,-4058.6508401904966,-15761.452566622445,-15761.452566622445,-15761.452566622445,0.0,0.0,0.0,14567.959057913667
866,2018-11-29,34383.894104752704,1489.5504124089953,31055.47540150396,34383.894104752704,34383.894104752704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17994.155466921988,-17994.155466921988,-17994.155466921988,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098940296,-2075.403098940296,-2075.403098940296,-15918.752367981697,-15918.752367981697,-15918.752367981697,0.0,0.0,0.0,16389.738637830716
867,2018-11-30,34379.72574477879,8175.973477283506,37268.781257562005,34379.72574477879,34379.72574477879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11513.212936940223,-11513.212936940223,-11513.212936940223,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284369871,4392.637284369871,4392.637284369871,-15905.850221310093,-15905.850221310093,-15905.850221310093,0.0,0.0,0.0,22866.512807838568
868,2018-12-01,34375.55738480489,5658.680900757288,34924.338377292675,34375.55738480489,34375.55738480489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13427.14244200848,-13427.14244200848,-13427.14244200848,0.0,0.0,0.0,0.0,0.0,0.0,2314.917875744211,2314.917875744211,2314.917875744211,-15742.060317752683,-15742.060317752683,-15742.060317752683,0.0,0.0,0.0,20948.414942796408
869,2018-12-02,34371.389024830976,1045.1401070220038,29974.604851824977,34371.389024830976,34371.389024830976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19471.998932636052,-19471.998932636052,-19471.998932636052,0.0,0.0,0.0,0.0,0.0,0.0,-4009.87399646499,-4009.87399646499,-4009.87399646499,-15462.124936171063,-15462.124936171063,-15462.124936171063,0.0,0.0,0.0,14899.390092194924
870,2018-12-03,34367.22066485707,7508.883602399818,36907.04195177629,34367.22066485707,34367.22066485707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12117.777259235108,-12117.777259235108,-12117.777259235108,0.0,0.0,0.0,0.0,0.0,0.0,2995.114252926329,2995.114252926329,2995.114252926329,-15112.891512161434,-15112.891512161434,-15112.891512161434,0.0,0.0,0.0,22249.44340562196
871,2018-12-04,34363.05230488316,2848.315904605069,32849.59358890648,34363.05230488316,34363.05230488316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16456.797091179946,-16456.797091179946,-16456.797091179946,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329036392,-1708.5358329036392,-1708.5358329036392,-14748.261258276307,-14748.261258276307,-14748.261258276307,0.0,0.0,0.0,17906.255213703214
872,2018-12-05,34358.883944909256,1552.1306163763302,30443.34625823402,34358.883944909256,34358.883944909256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18481.525936747716,-18481.525936747716,-18481.525936747716,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840193063,-4058.650840193063,-4058.650840193063,-14422.875096554651,-14422.875096554651,-14422.875096554651,0.0,0.0,0.0,15877.35800816154
873,2018-12-06,34354.715584935344,3496.288611558305,32541.525712816212,34354.715584935344,34354.715584935344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16260.595314573746,-16260.595314573746,-16260.595314573746,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030988842655,-2075.4030988842655,-2075.4030988842655,-14185.192215689482,-14185.192215689482,-14185.192215689482,0.0,0.0,0.0,18094.1202703616
874,2018-12-07,34350.54722496144,9404.489872645006,39340.180589704054,34350.54722496144,34350.54722496144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9678.103381315726,-9678.103381315726,-9678.103381315726,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284383221,4392.637284383221,4392.637284383221,-14070.740665698946,-14070.740665698946,-14070.740665698946,0.0,0.0,0.0,24672.443843645713
875,2018-12-08,34346.37886498753,7094.017823427648,36600.577839525984,34346.37886498753,34346.37886498753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11781.440987976976,-11781.440987976976,-11781.440987976976,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757498057,2314.9178757498057,2314.9178757498057,-14096.358863726779,-14096.358863726779,-14096.358863726779,0.0,0.0,0.0,22564.937877010554
876,2018-12-09,34342.21050501362,953.7300691338413,31250.396111329308,34342.21050501362,34342.21050501362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18266.065691741107,-18266.065691741107,-18266.065691741107,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964751085,-4009.8739964751085,-4009.8739964751085,-14256.191695266,-14256.191695266,-14256.191695266,0.0,0.0,0.0,16076.144813272516
877,2018-12-10,34338.04214503971,7497.593231029724,38594.51348873122,34338.04214503971,34338.04214503971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11524.941615819627,-11524.941615819627,-11524.941615819627,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529192985,2995.1142529192985,2995.1142529192985,-14520.055868738926,-14520.055868738926,-14520.055868738926,0.0,0.0,0.0,22813.100529220086
878,2018-12-11,34333.8737850658,2822.7253736965235,33074.683258550474,34333.8737850658,34333.8737850658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16543.094191251985,-16543.094191251985,-16543.094191251985,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329307242,-1708.5358329307242,-1708.5358329307242,-14834.558358321263,-14834.558358321263,-14834.558358321263,0.0,0.0,0.0,17790.779593813815
879,2018-12-12,34329.705425091895,-212.76829138768318,30061.553639583548,34329.705425091895,34329.705425091895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19185.71232830044,-19185.71232830044,-19185.71232830044,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840184683,-4058.650840184683,-4058.650840184683,-15127.061488115756,-15127.061488115756,-15127.061488115756,0.0,0.0,0.0,15143.993096791455
880,2018-12-13,34325.537065117984,2641.9280913596717,31806.667044955764,34325.537065117984,34325.537065117984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17387.672011528088,-17387.672011528088,-17387.672011528088,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030988954905,-2075.4030988954905,-2075.4030988954905,-15312.268912632591,-15312.268912632591,-15312.268912632591,0.0,0.0,0.0,16937.865053589896
881,2018-12-14,34321.36884367151,7483.654970824828,38257.11131435804,34321.36884367151,34321.36884367151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10908.256456672827,-10908.256456672827,-10908.256456672827,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284368795,4392.637284368795,4392.637284368795,-15300.893741041622,-15300.893741041622,-15300.893741041622,0.0,0.0,0.0,23413.112386998684
882,2018-12-15,34317.200622225035,6134.404272354164,35542.91456928519,34317.200622225035,34317.200622225035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12694.68170146847,-12694.68170146847,-12694.68170146847,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757545437,2314.9178757545437,2314.9178757545437,-15009.599577223009,-15009.599577223009,-15009.599577223009,0.0,0.0,0.0,21622.518920756564
883,2018-12-16,34313.03240077855,1475.292375554538,31438.052578652114,34313.03240077855,34313.03240077855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18381.084293721382,-18381.084293721382,-18381.084293721382,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996458344,-4009.873996458344,-4009.873996458344,-14371.210297263038,-14371.210297263038,-14371.210297263038,0.0,0.0,0.0,15931.948107057171
884,2018-12-17,34308.86417933208,7819.924247545846,39212.59188877033,34308.86417933208,34308.86417933208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10348.97650773991,-10348.97650773991,-10348.97650773991,0.0,0.0,0.0,0.0,0.0,0.0,2995.11425292488,2995.11425292488,2995.11425292488,-13344.09076066479,-13344.09076066479,-13344.09076066479,0.0,0.0,0.0,23959.88767159217
885,2018-12-18,34304.695957885604,6531.767745308033,35815.78821899594,34304.695957885604,34304.695957885604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13628.159545500399,-13628.159545500399,-13628.159545500399,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329260334,-1708.5358329260334,-1708.5358329260334,-11919.623712574368,-11919.623712574368,-11919.623712574368,0.0,0.0,0.0,20676.536412385205
886,2018-12-19,34300.52773643913,5894.611430171556,36333.84403194025,34300.52773643913,34300.52773643913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14185.501508885234,-14185.501508885234,-14185.501508885234,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401678298,-4058.6508401678298,-4058.6508401678298,-10126.850668717405,-10126.850668717405,-10126.850668717405,0.0,0.0,0.0,20115.026227553895
887,2018-12-20,34296.35951499265,8825.178138482515,39361.58687363916,34296.35951499265,34296.35951499265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10108.999129680851,-10108.999129680851,-10108.999129680851,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098892838,-2075.403098892838,-2075.403098892838,-8033.596030788016,-8033.596030788016,-8033.596030788016,0.0,0.0,0.0,24187.360385311797
888,2018-12-21,34292.19129354617,17763.091607637776,47789.17569118939,34292.19129354617,34292.19129354617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1351.093635799482,-1351.093635799482,-1351.093635799482,0.0,0.0,0.0,0.0,0.0,0.0,4392.6372843757845,4392.6372843757845,4392.6372843757845,-5743.730920175267,-5743.730920175267,-5743.730920175267,0.0,0.0,0.0,32941.09765774669
889,2018-12-22,34288.0230720997,18461.01713818609,47745.47370230371,34288.0230720997,34288.0230720997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1075.7048444469629,-1075.7048444469629,-1075.7048444469629,0.0,0.0,0.0,0.0,0.0,0.0,2314.917875759281,2314.917875759281,2314.917875759281,-3390.6227202062432,-3390.6227202062432,-3390.6227202062432,0.0,0.0,0.0,33212.31822765274
890,2018-12-23,34283.85485065322,14708.93884333293,43402.89121583568,34283.85485065322,34283.85485065322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5137.091621520921,-5137.091621520921,-5137.091621520921,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996481339,-4009.873996481339,-4009.873996481339,-1127.2176250395817,-1127.2176250395817,-1127.2176250395817,0.0,0.0,0.0,29146.763229132295
891,2018-12-24,34279.68662920674,23607.36414169801,53693.67575356502,34279.68662920674,34279.68662920674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881.5407150142546,3881.5407150142546,3881.5407150142546,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529435133,2995.1142529435133,2995.1142529435133,886.4264620707418,886.4264620707418,886.4264620707418,0.0,0.0,0.0,38161.227344221
892,2018-12-25,34275.51840776026,20744.754778996365,50459.05480107227,34275.51840776026,34275.51840776026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.5056789085735,788.5056789085735,788.5056789085735,0.0,0.0,0.0,0.0,0.0,0.0,-1708.53583291949,-1708.53583291949,-1708.53583291949,2497.041511828064,2497.041511828064,2497.041511828064,0.0,0.0,0.0,35064.02408666883
893,2018-12-26,34271.350186313786,19792.77203562922,49762.0704475077,34271.350186313786,34271.350186313786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.47194333849484,-486.47194333849484,-486.47194333849484,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840173941,-4058.650840173941,-4058.650840173941,3572.178896835446,3572.178896835446,3572.178896835446,0.0,0.0,0.0,33784.87824297529
894,2018-12-27,34267.18196486731,21305.85145099485,50296.03089202401,34267.18196486731,34267.18196486731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.595896623929,1937.595896623929,1937.595896623929,0.0,0.0,0.0,0.0,0.0,0.0,-2075.403098918814,-2075.403098918814,-2075.403098918814,4012.9989955427427,4012.9989955427427,4012.9989955427427,0.0,0.0,0.0,36204.77786149124
895,2018-12-28,34263.01374342083,27428.634101343305,56354.30522111197,34263.01374342083,34263.01374342083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8157.169060549195,8157.169060549195,8157.169060549195,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284389136,4392.637284389136,4392.637284389136,3764.5317761600586,3764.5317761600586,3764.5317761600586,0.0,0.0,0.0,42420.18280397003
896,2018-12-29,34258.845521974356,24711.05549430137,54844.97720780469,34258.845521974356,34258.845521974356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.25118737544,5137.25118737544,5137.25118737544,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757323275,2314.9178757323275,2314.9178757323275,2822.333311643112,2822.333311643112,2822.333311643112,0.0,0.0,0.0,39396.0967093498
897,2018-12-30,34254.677300527874,16366.94337545594,47616.54394033397,34254.677300527874,34254.677300527874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2775.0809898982266,-2775.0809898982266,-2775.0809898982266,0.0,0.0,0.0,0.0,0.0,0.0,-4009.8739964671145,-4009.8739964671145,-4009.8739964671145,1234.7930065688881,1234.7930065688881,1234.7930065688881,0.0,0.0,0.0,31479.596310629648
898,2018-12-31,34250.5090790814,21405.245254053923,50904.915781405834,34250.5090790814,34250.5090790814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.8738914592823,2095.8738914592823,2095.8738914592823,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529415497,2995.1142529415497,2995.1142529415497,-899.2403614822671,-899.2403614822671,-899.2403614822671,0.0,0.0,0.0,36346.38297054068
899,2019-01-01,34246.340857634925,13080.485830337459,43539.348676835056,34246.340857634925,34246.340857634925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.77206647899928,-238.77206647899928,-238.77206647899928,0.0,0.0,0.0,-5384.698546020537,-5384.698546020537,-5384.698546020537,-238.77206647899928,-238.77206647899928,-238.77206647899928,0.0,0.0,0.0,-1708.5358329127853,-1708.5358329127853,-1708.5358329127853,-3437.3906466287526,-3437.3906466287526,-3437.3906466287526,0.0,0.0,0.0,28861.64231161439
900,2019-01-02,34242.17263618844,8778.191066832707,37518.0910234779,34242.17263618844,34242.17263618844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10263.322198888367,-10263.322198888367,-10263.322198888367,0.0,0.0,0.0,0.0,0.0,0.0,-4058.650840183828,-4058.650840183828,-4058.650840183828,-6204.671358704536,-6204.671358704536,-6204.671358704536,0.0,0.0,0.0,23978.850437300076
901,2019-01-03,34238.00441474197,8144.377783629476,36671.095293665414,34238.00441474197,34238.00441474197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11082.819972869784,-11082.819972869784,-11082.819972869784,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030989161615,-2075.4030989161615,-2075.4030989161615,-9007.416873953622,-9007.416873953622,-9007.416873953622,0.0,0.0,0.0,23155.184441872185
902,2019-01-04,34233.83619329549,12635.08553996657,41520.72250652411,34233.83619329549,34233.83619329549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7256.315912672823,-7256.315912672823,-7256.315912672823,0.0,0.0,0.0,0.0,0.0,0.0,4392.637284393399,4392.637284393399,4392.637284393399,-11648.953197066223,-11648.953197066223,-11648.953197066223,0.0,0.0,0.0,26977.520280622663
903,2019-01-05,34229.66797184901,8334.313481312482,38388.58506699419,34229.66797184901,34229.66797184901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11630.638293779997,-11630.638293779997,-11630.638293779997,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757696136,2314.9178757696136,2314.9178757696136,-13945.55616954961,-13945.55616954961,-13945.55616954961,0.0,0.0,0.0,22599.029678069015
904,2019-01-06,34225.49975040254,-373.1788644725195,29101.64108112115,34225.49975040254,34225.49975040254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19751.08705189191,-19751.08705189191,-19751.08705189191,0.0,0.0,0.0,0.0,0.0,0.0,-4009.873996474692,-4009.873996474692,-4009.873996474692,-15741.21305541722,-15741.21305541722,-15741.21305541722,0.0,0.0,0.0,14474.412698510627
905,2019-01-07,34221.331528956056,5073.172162075565,34085.79443409899,34221.331528956056,34221.331528956056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13924.706590927306,-13924.706590927306,-13924.706590927306,0.0,0.0,0.0,0.0,0.0,0.0,2995.1142529345193,2995.1142529345193,2995.1142529345193,-16919.82084386182,-16919.82084386182,-16919.82084386182,0.0,0.0,0.0,20296.624938028748
906,2019-01-08,34217.16330750958,-55.613521491712135,29919.84391156702,34217.16330750958,34217.16330750958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19122.245295501558,-19122.245295501558,-19122.245295501558,0.0,0.0,0.0,0.0,0.0,0.0,-1708.5358329159951,-1708.5358329159951,-1708.5358329159951,-17413.709462585564,-17413.709462585564,-17413.709462585564,0.0,0.0,0.0,15094.918012008024
907,2019-01-09,34212.9950860631,-2179.4903229794254,26640.02330897773,34212.9950860631,34212.9950860631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21266.39475490228,-21266.39475490228,-21266.39475490228,0.0,0.0,0.0,0.0,0.0,0.0,-4058.6508401863953,-4058.6508401863953,-4058.6508401863953,-17207.743914715884,-17207.743914715884,-17207.743914715884,0.0,0.0,0.0,12946.600331160818
908,2019-01-10,34208.826864616625,1041.8124493346513,30917.12485798146,34208.826864616625,34208.826864616625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18414.101033615676,-18414.101033615676,-18414.101033615676,0.0,0.0,0.0,0.0,0.0,0.0,-2075.4030989135085,-2075.4030989135085,-2075.4030989135085,-16338.697934702162,-16338.697934702162,-16338.697934702162,0.0,0.0,0.0,15794.72583100095
909,2019-01-11,34204.65864317015,9582.21495750611,37947.88888609273,34204.65864317015,34204.65864317015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10497.420015305135,-10497.420015305135,-10497.420015305135,0.0,0.0,0.0,0.0,0.0,0.0,4392.63728438649,4392.63728438649,4392.63728438649,-14890.05729969163,-14890.05729969163,-14890.05729969163,0.0,0.0,0.0,23707.238627865016
910,2019-01-12,34200.49042172367,8727.168551747549,38993.42263532718,34200.49042172367,34200.49042172367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10667.937098765147,-10667.937098765147,-10667.937098765147,0.0,0.0,0.0,0.0,0.0,0.0,2314.9178757455056,2314.9178757455056,2314.9178757455056,-12982.854974510654,-12982.854974510654,-12982.854974510654,0.0,0.0,0.0,23532.55332295852
911,2019-01-13,34196.322200277194,4772.78572768798,33593.69939219474,34196.322200277194,34196.322200277194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15196.630646758424,-15196.630646758424,-15196.630646758424,-423.2397200520118,-423.2397200520118,-423.2397200520118,-423.2397200520118,-423.2397200520118,-423.2397200520118,-4009.8739964611286,-4009.8739964611286,-4009.8739964611286,-10763.516930245283,-10763.516930245283,-10763.516930245283,0.0,0.0,0.0,18999.691553518773
912,2019-01-14,34192.15397883072,10875.84613033945,42199.526010682,34192.15397883072,34192.15397883072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8092.946181614007,-8092.946181614007,-8092.946181614007,-2698.0920385885,-2698.0920385885,-2698.0920385885,-2698.0920385885,-2698.0920385885,-2698.0920385885,2995.1142529227723,2995.1142529227723,2995.1142529227723,-8389.968395948279,-8389.968395948279,-8389.968395948279,0.0,0.0,0.0,26099.207797216714
913,2019-01-15,34187.985757384246,19340.94020829123,48532.81834409752,34187.985757384246,34187.985757384246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.3616700501734,390.3616700501734,390.3616700501734,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,-1708.5358329035664,-1708.5358329035664,-1708.5358329035664,-6017.38872654076,-6017.38872654076,-6017.38872654076,0.0,0.0,0.0,34578.34742743442
914,2019-01-16,34183.817535937764,18702.528791717246,48277.06692734626,34183.817535937764,34183.817535937764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.638729535923,272.638729535923,272.638729535923,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,-4058.650840178518,-4058.650840178518,-4058.650840178518,-3784.9966597800567,-3784.9966597800567,-3784.9966597800567,0.0,0.0,0.0,34456.45626547369
915,2019-01-17,34179.64931449129,24195.101068464675,53739.71919008147,34179.64931449129,34179.64931449129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4235.783362308524,4235.783362308524,4235.783362308524,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,8116.286229494499,-2075.4030988915533,-2075.4030988915533,-2075.4030988915533,-1805.0997682944223,-1805.0997682944223,-1805.0997682944223,0.0,0.0,0.0,38415.43267679981
